teamID,defense_name,defense_weight,defense_height,defense_age,defense_birthCity,defense_birthState,defense_birthCountry,defense_position,defense_jersey,defense_xp,defense_status,defense_headshot
23,Montravius Adams,304.0,76.0,27,Vienna,GA,USA,Defensive Tackle,montravius-adams,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3051894.png
23,Tae Crowder,235.0,73.0,26,Pine Mountain,GA,USA,Linebacker,tae-crowder,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915171.png
23,Duke Dawson,198.0,70.0,27,Cross City,FL,USA,Cornerback,duke-dawson,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3115250.png
23,Emeke Egbule,245.0,74.0,26,Galena Park,TX,USA,Linebacker,emeke-egbule,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3914613.png
23,Breiden Fehoko,300.0,75.0,26,Honolulu,HI,USA,Defensive Tackle,breiden-fehoko,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3674831.png
23,Minkah Fitzpatrick,207.0,73.0,26,Old Bridge,NJ,USA,Safety,minkah-fitzpatrick,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3925345.png
23,Madre Harper,196.0,73.0,25,Arlington,TX,USA,Cornerback,madre-harper,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4038440.png
23,Cameron Heyward,295.0,77.0,33,Suwanee,GA,USA,Defensive Tackle,cameron-heyward,12,active,https://a.espncdn.com/i/headshots/nfl/players/full/13977.png
23,Alex Highsmith,242.0,76.0,25,Wilmington,NC,USA,Linebacker,alex-highsmith,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4037333.png
23,Cole Holcomb,240.0,73.0,26,New Smyrna Beach,FL,USA,Linebacker,cole-holcomb,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116689.png
23,Damontae Kazee,174.0,71.0,29,San Bernardino,CA,USA,Safety,damontae-kazee,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2976099.png
23,Miles Killebrew,222.0,74.0,29,Henderson,NV,USA,Safety,miles-killebrew,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2575164.png
23,DeMarvin Leal,290.0,76.0,22,San Antonio,TX,USA,Defensive End,demarvin-leal,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426359.png
23,Isaiahh Loudermilk,293.0,79.0,25,Howard,KS,USA,Defensive Tackle,isaiahh-loudermilk,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035798.png
23,Jonathan Marshall,310.0,75.0,25,Shepherd,TX,USA,Defensive Tackle,jonathan-marshall,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035590.png
23,Arthur Maulet,190.0,70.0,29,Harvey,LA,USA,Cornerback,arthur-maulet,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3916144.png
23,Tanner Muse,227.0,74.0,26,Belmont,NC,USA,Linebacker,tanner-muse,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3728263.png
23,Keanu Neal,211.0,72.0,27,Bushnell,FL,USA,Safety,keanu-neal,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3054962.png
23,Scott Nelson,205.0,74.0,23,Detroit,MI,USA,Safety,scott-nelson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242337.png
23,Tre Norwood,194.0,72.0,23,Fort Smith,AR,USA,Safety,tre-norwood,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241396.png
23,Larry Ogunjobi,305.0,75.0,28,Greensboro,NC,USA,Defensive Tackle,larry-ogunjobi,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3050122.png
23,Patrick Peterson,198.0,73.0,32,Pompano Beach,FL,USA,Cornerback,patrick-peterson,12,active,https://a.espncdn.com/i/headshots/nfl/players/full/13980.png
23,James Pierre,185.0,74.0,26,Deerfield Beach,FL,USA,Cornerback,james-pierre,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259252.png
23,Elijah Riley,205.0,72.0,24,Port Jefferson,NY,USA,Safety,elijah-riley,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036924.png
23,Elandon Roberts,238.0,73.0,28,Port Arthur,TX,USA,Linebacker,elandon-roberts,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2987743.png
23,Kenny Robinson,200.0,74.0,24,Wilkinsburg,PA,USA,Safety,kenny-robinson,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241889.png
23,Mark Robinson,235.0,71.0,23,Leesburg,GA,USA,Linebacker,mark-robinson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4249342.png
23,Quincy Roche,243.0,75.0,25,Randallstown,MD,USA,Linebacker,quincy-roche,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4044145.png
23,Chapelle Russell,236.0,74.0,26,Lakewood,NJ,USA,Linebacker,chapelle-russell,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3923413.png
23,Levi Wallace,179.0,72.0,27,Tucson,AZ,USA,Cornerback,levi-wallace,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3133440.png
23,T.J. Watt,252.0,76.0,28,Pewaukee,WI,USA,Linebacker,tj-watt,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3045282.png
23,Armon Watts,307.0,77.0,26,Saint Louis,MO,USA,Defensive Tackle,armon-watts,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3128685.png
23,Chris Wilcox,195.0,74.0,25,Fontana,CA,USA,Cornerback,chris-wilcox,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046652.png
23,Ahkello Witherspoon,195.0,74.0,28,Sacramento,CA,USA,Cornerback,ahkello-witherspoon,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3122630.png
23,Renell Wren,318.0,77.0,27,Saint Louis,MO,USA,Defensive Tackle,renell-wren,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3128815.png
24,Joey Bosa,280.0,77.0,27,Fort Lauderdale,FL,USA,Linebacker,joey-bosa,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3051389.png
24,Michael Davis,196.0,74.0,28,Glendale,CA,USA,Cornerback,michael-davis,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3053795.png
24,Morgan Fox,259.0,75.0,28,Fountain,CO,USA,Defensive End,morgan-fox,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3059620.png
24,Alohi Gilman,201.0,70.0,25,Laie,HI,USA,Safety,alohi-gilman,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4039413.png
24,Kemon Hall,190.0,71.0,25,Calhoun City,MS,USA,Cornerback,kemon-hall,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4243831.png
24,Christopher Hinton,310.0,76.0,22,Johns Creek,GA,USA,Defensive Tackle,christopher-hinton,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426583.png
24,J.C. Jackson,198.0,73.0,27,Immokalee,FL,USA,Cornerback,jc-jackson,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3121649.png
24,Michael Jacquet,201.0,74.0,26,Beaumont,TX,USA,Cornerback,michael-jacquet,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3917576.png
24,Derwin James Jr.,215.0,74.0,26,Haines City,FL,USA,Safety,derwin-james-jr,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3691739.png
24,Austin Johnson,314.0,76.0,28,Galloway,NJ,USA,Defensive Tackle,austin-johnson,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2979591.png
24,Sebastian Joseph-Day,310.0,76.0,28,Stroudsburg,PA,USA,Defensive Tackle,sebastian-joseph-day,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3047495.png
24,Carlo Kemp,281.0,75.0,25,Boulder,CO,USA,Linebacker,carlo-kemp,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036258.png
24,Eric Kendricks,232.0,72.0,31,Fresno,CA,USA,Linebacker,eric-kendricks,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2510863.png
24,Raheem Layne,192.0,71.0,23,Deland,FL,USA,Safety,raheem-layne,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4258237.png
24,Deane Leonard,195.0,72.0,23,Calgary,AB,Canada,Cornerback,deane-leonard,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4690171.png
24,Damon Lloyd,235.0,72.0,24,Bel Air,MD,USA,Linebacker,damon-lloyd,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4879278.png
24,Khalil Mack,252.0,75.0,32,Fort Pierce,FL,USA,Linebacker,khalil-mack,9,active,https://a.espncdn.com/i/headshots/nfl/players/full/16710.png
24,Tyreek Maddox-Williams,228.0,72.0,25,Philadelphia,PA,USA,Linebacker,tyreek-maddox-williams,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4038724.png
24,David Moa,296.0,75.0,26,San Diego,CA,USA,Defensive Tackle,david-moa,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/3127587.png
24,Kenneth Murray Jr.,241.0,74.0,24,Missouri City,TX,USA,Linebacker,kenneth-murray-jr,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241394.png
24,Nick Niemann,244.0,75.0,25,Sycamore,IL,USA,Linebacker,nick-niemann,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036141.png
24,Amen Ogbongbemiga,231.0,72.0,24,Calgary,AB,Canada,Linebacker,amen-ogbongbemiga,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4038432.png
24,Otito Ogbonnia,320.0,76.0,22,Houston,TX,USA,Defensive Tackle,otito-ogbonnia,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4367210.png
24,Chris Rumph II,244.0,74.0,24,Gainesville,FL,USA,Linebacker,chris-rumph-ii,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240475.png
24,Asante Samuel Jr.,180.0,70.0,23,Sunrise,FL,USA,Cornerback,asante-samuel-jr,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4363034.png
24,Ty Shelby,249.0,75.0,24,Houston,TX,USA,Linebacker,ty-shelby,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036597.png
24,Ja'Sir Taylor,185.0,70.0,24,Asbury Park,NJ,USA,Cornerback,jasir-taylor,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240434.png
24,Mark Webb Jr.,207.0,73.0,24,Philadelphia,PA,USA,Safety,mark-webb-jr,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259570.png
24,JT Woods,193.0,74.0,22,San Antonio,TX,USA,Safety,jt-woods,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4362917.png
25,Arik Armstead,290.0,79.0,29,Sacramento,CA,USA,Defensive End,arik-armstead,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2971275.png
25,Alex Barrett,250.0,74.0,29,Mesa,AZ,USA,Defensive End,alex-barrett,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/2976114.png
25,Nick Bosa,266.0,76.0,25,Fort Lauderdale,FL,USA,Defensive End,nick-bosa,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040605.png
25,Austin Bryant,250.0,77.0,26,Pavo,GA,USA,Linebacker,austin-bryant,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3728253.png
25,Oren Burks,233.0,75.0,28,Fairfax Station,VA,USA,Linebacker,oren-burks,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3051746.png
25,Kalia Davis,310.0,74.0,24,Pensacola,FL,USA,Defensive Tackle,kalia-davis,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4243541.png
25,Clelin Ferrell,265.0,76.0,25,Richmond,VA,USA,Defensive End,clelin-ferrell,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3728258.png
25,Demetrius Flannigan-Fowles,223.0,74.0,26,Tucson,AZ,USA,Linebacker,demetrius-flannigan-fowles,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3931424.png
25,Tashaun Gipson Sr.,212.0,73.0,32,Dallas,TX,USA,Safety,tashaun-gipson-sr,11,active,https://a.espncdn.com/i/headshots/nfl/players/full/15235.png
25,Kevin Givens,285.0,73.0,26,Altoona,PA,USA,Defensive Tackle,kevin-givens,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3929641.png
25,Dre Greenlaw,230.0,72.0,25,Fayetteville,AR,USA,Linebacker,dre-greenlaw,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3916903.png
25,Javon Hargrave,305.0,74.0,30,Salisbury,NC,USA,Defensive Tackle,javon-hargrave,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2983055.png
25,Myles Hartsfield,210.0,71.0,25,Sayreville,NJ,USA,Cornerback,myles-hartsfield,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035290.png
25,Talanoa Hufanga,200.0,72.0,23,Corvallis,OR,USA,Safety,talanoa-hufanga,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360853.png
25,Kerry Hyder Jr.,275.0,74.0,31,Austin,TX,USA,Defensive End,kerry-hyder-jr,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/17068.png
25,Drake Jackson,273.0,76.0,22,Corona,CA,USA,Defensive End,drake-jackson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4569511.png
25,Javon Kinlaw,319.0,77.0,25,Charleston,SC,USA,Defensive Tackle,javon-kinlaw,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259491.png
25,Qwuantrezz Knight,199.0,72.0,25,Quincy,FL,USA,Cornerback,qwuantrezz-knight,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036219.png
25,Deommodore Lenoir,200.0,70.0,23,Los Angeles,CA,USA,Cornerback,deommodore-lenoir,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242488.png
25,Marcelino McCrary-Ball,214.0,72.0,24,Roswell,GA,USA,Linebacker,marcelino-mccrary-ball,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4045299.png
25,T.Y. McGill,295.0,72.0,30,Jesup,GA,USA,Defensive Tackle,ty-mcgill,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2577757.png
25,George Odum,202.0,73.0,29,Millington,TN,USA,Safety,george-odum,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3050199.png
25,Isaiah Oliver,210.0,72.0,26,Goodyear,AZ,USA,Cornerback,isaiah-oliver,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915437.png
25,AJ Parker,185.0,71.0,25,Bartlesville,OK,USA,Cornerback,aj-parker,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046592.png
25,Curtis Robinson,235.0,75.0,24,Irvine,CA,USA,Linebacker,curtis-robinson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4044448.png
25,Tre Swilling,196.0,73.0,24,New Orleans,LA,USA,Cornerback,tre-swilling,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240476.png
25,Ambry Thomas,190.0,72.0,23,Detroit,MI,USA,Cornerback,ambry-thomas,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4258209.png
25,Charvarius Ward,196.0,73.0,26,Mccomb,MS,USA,Cornerback,charvarius-ward,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/4037361.png
25,Fred Warner,230.0,75.0,26,San Marcos,CA,USA,Linebacker,fred-warner,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3138826.png
25,Samuel Womack III,187.0,70.0,23,Detroit,MI,USA,Cornerback,samuel-womack-iii,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4280416.png
26,Jamal Adams,213.0,73.0,27,Lewisville,TX,USA,Safety,jamal-adams,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3115373.png
26,Myles Adams,290.0,74.0,25,Arlington,TX,USA,Defensive Tackle,myles-adams,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4039164.png
26,Nick Bellore,250.0,73.0,33,Whitefish Bay,WI,USA,Linebacker,nick-bellore,12,active,https://a.espncdn.com/i/headshots/nfl/players/full/14471.png
26,Joey Blount,201.0,73.0,24,Atlanta,GA,USA,Safety,joey-blount,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240824.png
26,Jordyn Brooks,240.0,72.0,25,Houston,TX,USA,Linebacker,jordyn-brooks,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4043130.png
26,Tre Brown,185.0,70.0,25,Tulsa,OK,USA,Cornerback,tre-brown,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241373.png
26,Coby Bryant,193.0,73.0,24,Cleveland,OH,USA,Cornerback,coby-bryant,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4239094.png
26,Devin Bush,234.0,71.0,24,Pembroke Pines,FL,USA,Linebacker,devin-bush,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036261.png
26,Quandre Diggs,197.0,69.0,30,Angleton,TX,USA,Safety,quandre-diggs,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2577553.png
26,Isaiah Dunn,193.0,72.0,24,Antioch,CA,USA,Cornerback,isaiah-dunn,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4255989.png
26,Chris Garrett,245.0,76.0,24,Milwaukee,WI,USA,Linebacker,chris-garrett,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4820589.png
26,Jarrod Hewitt,290.0,73.0,25,Venice,FL,USA,Defensive Tackle,jarrod-hewitt,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4037619.png
26,Mike Jackson,210.0,73.0,26,Birmingham,AL,USA,Cornerback,mike-jackson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3917853.png
26,Dre'Mont Jones,281.0,75.0,26,Cleveland,OH,USA,Defensive End,dremont-jones,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915525.png
26,Vi Jones,225.0,74.0,24,Austin,TX,USA,Linebacker,vi-jones,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259636.png
26,Julian Love,195.0,71.0,25,Westchester,IL,USA,Safety,julian-love,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046675.png
26,Boye Mafe,261.0,76.0,24,Golden Valley,MN,USA,Linebacker,boye-mafe,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240754.png
26,Bryan Mone,345.0,75.0,27,Salt Lake City,UT,USA,Defensive Tackle,bryan-mone,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3115979.png
26,Uchenna Nwosu,251.0,74.0,26,Carson,CA,USA,Linebacker,uchenna-nwosu,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3120358.png
26,Joshua Onujiogu,252.0,74.0,25,Wareham,MA,USA,Linebacker,joshua-onujiogu,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4071085.png
26,Jarran Reed,307.0,75.0,30,Goldsboro,NC,USA,Defensive Tackle,jarran-reed,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3115312.png
26,Jon Rhattigan,236.0,72.0,24,Naperville,IL,USA,Linebacker,jon-rhattigan,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4258485.png
26,Alton Robinson,259.0,75.0,24,Converse,TX,USA,Linebacker,alton-robinson,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4254276.png
26,Tyreke Smith,265.0,75.0,23,Cleveland,OH,USA,Linebacker,tyreke-smith,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361340.png
26,Chris Steele,190.0,73.0,22,Bellflower,CA,USA,Cornerback,chris-steele,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426377.png
26,Darrell Taylor,267.0,76.0,26,Hopewell,VA,USA,Linebacker,darrell-taylor,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915396.png
26,Bobby Wagner,241.0,72.0,32,Ontario,CA,USA,Linebacker,bobby-wagner,10,active,https://a.espncdn.com/i/headshots/nfl/players/full/14979.png
26,Tariq Woolen,210.0,76.0,23,Fort Worth,TX,USA,Cornerback,tariq-woolen,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4245185.png
27,Shaquil Barrett,250.0,74.0,30,Baltimore,MD,USA,Linebacker,shaquil-barrett,9,active,https://a.espncdn.com/i/headshots/nfl/players/full/16967.png
27,K.J. Britt,235.0,72.0,23,Oxford,AL,USA,Linebacker,kj-britt,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242521.png
27,Anthony Chesley,190.0,72.0,26,Temple Hills,MD,USA,Cornerback,anthony-chesley,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3910754.png
27,Lavonte David,233.0,73.0,33,Miami,FL,USA,Linebacker,lavonte-david,11,active,https://a.espncdn.com/i/headshots/nfl/players/full/14985.png
27,Carlton Davis III,206.0,73.0,26,Miami,FL,USA,Cornerback,carlton-davis-iii,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3916923.png
27,Jamel Dean,206.0,73.0,26,Cocoa,FL,USA,Cornerback,jamel-dean,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3873935.png
27,Dee Delaney,200.0,71.0,28,Beaufort,SC,USA,Cornerback,dee-delaney,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3049726.png
27,Greg Gaines,312.0,73.0,26,La Habra,CA,USA,Defensive Tackle,greg-gaines,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3127294.png
27,Don Gardner,180.0,73.0,25,Chicago,IL,USA,Cornerback,don-gardner,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4031029.png
27,Ulysees Gilbert III,230.0,72.0,25,Ocala,FL,USA,Linebacker,ulysees-gilbert-iii,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3920867.png
27,Cam Gill,240.0,75.0,25,Douglasville,GA,USA,Linebacker,cam-gill,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4034496.png
27,Mike Greene,293.0,75.0,23,Richmond,VA,USA,Defensive End,mike-greene,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4249596.png
27,Logan Hall,283.0,78.0,22,Belton,TX,USA,Defensive End,logan-hall,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360189.png
27,Duron Lowe,190.0,70.0,25,Kansas City,KS,USA,Cornerback,duron-lowe,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4570009.png
27,Zyon McCollum,199.0,74.0,23,Galveston,TX,USA,Cornerback,zyon-mccollum,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4250392.png
27,Ryan Neal,200.0,75.0,27,Merrillville,IN,USA,Safety,ryan-neal,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3121344.png
27,Anthony Nelson,271.0,79.0,26,Urbandale,IA,USA,Linebacker,anthony-nelson,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3894856.png
27,Patrick O'Connor,270.0,76.0,29,Chicago,IL,USA,Defensive End,patrick-oconnor,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/2980206.png
27,Willington Previlon,287.0,77.0,25,Orange,NJ,USA,Defensive Tackle,willington-previlon,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/3930048.png
27,Hamilcar Rashed Jr.,251.0,74.0,25,Phoenix,AZ,USA,Linebacker,hamilcar-rashed-jr,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4042827.png
27,J.J. Russell,225.0,73.0,24,Grenada,MS,USA,Linebacker,jj-russell,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4243366.png
27,Deadrin Senat,305.0,73.0,28,Immokalee,FL,USA,Defensive Tackle,deadrin-senat,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3051376.png
27,Charles Snowden,240.0,79.0,25,Silver Spring,MD,USA,Linebacker,charles-snowden,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240849.png
27,Joe Tryon-Shoyinka,259.0,77.0,23,Renton,WA,USA,Linebacker,joe-tryon-shoyinka,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4243333.png
27,Nolan Turner,202.0,73.0,25,Vestavia Hills,AL,USA,Safety,nolan-turner,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035468.png
27,Vita Vea,347.0,76.0,28,Milpitas,CA,USA,Defensive Tackle,vita-vea,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3134362.png
27,Devin White,237.0,72.0,25,Springhill,LA,USA,Linebacker,devin-white,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035434.png
27,Antoine Winfield Jr.,203.0,69.0,24,The Woodlands,TX,USA,Safety,antoine-winfield-jr,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4034790.png
28,Jonathan Allen,300.0,75.0,28,Leesburg,VA,USA,Defensive Tackle,jonathan-allen,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3054840.png
28,Abdullah Anderson,295.0,76.0,27,Galloway,NJ,USA,Defensive Tackle,abdullah-anderson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3119119.png
28,Troy Apke,205.0,73.0,28,Mt. Lebanon,PA,USA,Cornerback,troy-apke,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116152.png
28,Cody Barton,237.0,74.0,26,Salt Lake City,UT,USA,Linebacker,cody-barton,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3926229.png
28,Will Bradley-King,254.0,75.0,25,Kansas City,MO,USA,Defensive End,will-bradley-king,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036476.png
28,Percy Butler,191.0,72.0,22,Plaquemine,LA,USA,Safety,percy-butler,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4363097.png
28,Tariq Castro-Fields,197.0,73.0,24,Upper Marlboro,MD,USA,Cornerback,tariq-castro-fields,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259590.png
28,Kamren Curl,198.0,74.0,24,San Diego,CA,USA,Safety,kamren-curl,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242154.png
28,Cameron Dantzler Sr.,190.0,74.0,24,Hammond,LA,USA,Cornerback,cameron-dantzler-sr,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035385.png
28,Jamin Davis,234.0,75.0,24,Ludowici,GA,USA,Linebacker,jamin-davis,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240778.png
28,Milo Eifler,225.0,74.0,25,Berkeley,CA,USA,Linebacker,milo-eifler,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4371940.png
28,DaMarcus Fields,200.0,72.0,25,Taylor,TX,USA,Cornerback,damarcus-fields,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4043137.png
28,Darrick Forrest,200.0,71.0,23,Columbus,OH,USA,Safety,darrick-forrest,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4239088.png
28,Kendall Fuller,198.0,71.0,28,Baltimore,MD,USA,Cornerback,kendall-fuller,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3045465.png
28,Nate Gerry,218.0,74.0,28,Sioux Falls,SD,USA,Linebacker,nate-gerry,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3040475.png
28,De'Jon Harris,245.0,72.0,25,Harvey,LA,USA,Linebacker,dejon-harris,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035577.png
28,Christian Holmes,205.0,73.0,25,Leland,MS,USA,Cornerback,christian-holmes,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035105.png
28,Khaleke Hudson,220.0,72.0,25,Mckeesport,PA,USA,Linebacker,khaleke-hudson,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046525.png
28,Danny Johnson,190.0,69.0,27,East Feliciana,LA,USA,Cornerback,danny-johnson,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3141066.png
